verified_income,debt_to_income,bankruptcy,term,credit_util,interest_rate,debt_inc_cent,term_cent,credit_util_cent
Not Verified,15.84,0,36,0.18978721106070426,14.08,-3.4719881692400243,-7.274112693001804,-0.2133188225853563
Not Verified,11.96,0,36,0.5724615384615385,9.44,-7.351988169240023,-7.274112693001804,0.1693555048154779
Source Verified,25.09,1,36,0.280762691557219,5.31,5.778011830759976,-7.274112693001804,-0.12234334208884157
Source Verified,24.66,0,36,0.08692082272632017,12.61,5.348011830759976,-7.274112693001804,-0.3161852109197404
Verified,1.44,0,36,0.12498168498168498,7.34,-17.871988169240023,-7.274112693001804,-0.2781243486643756
Not Verified,19.74,0,36,0.13149139924523112,6.07,0.4280118307599743,-7.274112693001804,-0.27161463440082945
Verified,9.37,0,36,0.5657795459222169,10.41,-9.941988169240025,-7.274112693001804,0.16267351227615634
Source Verified,9.48,1,60,0.35375,19.42,-9.831988169240024,16.725887306998196,-0.04935603364606056
Source Verified,13.29,0,36,0.048960765332270374,6.08,-6.021988169240025,-7.274112693001804,-0.3541452683137902
Source Verified,8.98,0,36,0.39820510964753564,20,-10.331988169240024,-7.274112693001804,-0.004900923998524931
Not Verified,18.28,0,36,0.5374827032326702,5.32,-1.031988169240023,-7.274112693001804,0.13437666958660965
Verified,17.95,1,36,0.7107575757575758,13.58,-1.3619881692400249,-7.274112693001804,0.30765154211151524
Source Verified,19.3,0,36,0.4725608864719469,11.98,-0.011988169240023439,-7.274112693001804,0.06945485282588632
Not Verified,22.77,0,60,0.8038454161871883,14.07,3.4580118307599754,16.725887306998196,0.40073938254112773
Source Verified,18.42,0,60,0.6496883760172005,15.05,-0.8919881692400224,16.725887306998196,0.24658234237113996
Verified,25.37,0,36,0.5785507246376812,13.58,6.058011830759977,-7.274112693001804,0.17544469099162063
Verified,13.73,0,60,0.3577208440507556,10.42,-5.581988169240024,16.725887306998196,-0.045385189595304964
Verified,23.82,0,60,0.39203502903703374,10.42,4.508011830759976,16.725887306998196,-0.011071004609026824
Source Verified,4.2,0,36,0.4180255261811785,5.32,-15.111988169240025,-7.274112693001804,0.014919492535117929
Verified,7.15,0,36,0.06042483379007779,6.72,-12.161988169240024,-7.274112693001804,-0.3426811998559828
Verified,28.27,0,36,0.39834936265592114,7.97,8.958011830759975,-7.274112693001804,-0.004756670990139433
Source Verified,25.4,0,60,0.7814816059694469,12.61,6.088011830759974,16.725887306998196,0.37837557232338637
Source Verified,8.55,0,36,0.3488955823293173,9.92,-10.761988169240023,-7.274112693001804,-0.05421045131674329
Not Verified,14.81,0,36,0.9378210848749428,7.96,-4.501988169240024,-7.274112693001804,0.5347150512288822
Source Verified,4.57,0,60,0.28925673736662233,13.59,-14.741988169240024,16.725887306998196,-0.11384929627943824
Source Verified,24.51,0,36,0.7010899230538975,14.08,5.198011830759977,-7.274112693001804,0.29798388940783693
Verified,27.86,0,60,0.8800725131750985,23.88,8.548011830759975,16.725887306998196,0.4769664795290379
Not Verified,6.25,0,36,0.30409259080243606,7.34,-13.061988169240024,-7.274112693001804,-0.09901344284362451
Source Verified,17.71,0,36,0.738831074920615,21.45,-1.6019881692400233,-7.274112693001804,0.3357250412745544
Not Verified,16.37,0,36,0.3109023668639053,9.44,-2.941988169240023,-7.274112693001804,-0.09220366678215525
Verified,11.78,0,36,0.7332180833713876,12.62,-7.531988169240025,-7.274112693001804,0.33011204972532704
Source Verified,17.48,0,60,0.5376325411334552,15.05,-1.8319881692400237,16.725887306998196,0.1345265074873946
Verified,36.71,0,36,0.6243717805712566,13.58,17.398011830759977,-7.274112693001804,0.22126574692519607
Verified,62.58,0,36,0.31620431513672603,10.41,43.268011830759974,-7.274112693001804,-0.08690171850933454
Source Verified,24.41,0,36,0.27209161879510974,9.93,5.098011830759976,-7.274112693001804,-0.13101441485095083
Not Verified,16.72,1,36,0.4116434540389972,7.97,-2.5919881692400253,-7.274112693001804,0.008537420392936645
Source Verified,17.68,0,60,0.17858499886009574,17.09,-1.6319881692400244,16.725887306998196,-0.22452103478596483
Source Verified,5.63,0,60,0.486359456421784,13.59,-13.681988169240025,16.725887306998196,0.08325342277572345
Source Verified,14.97,0,36,0.5273022641892577,14.07,-4.3419881692400235,-7.274112693001804,0.12419623054319717
Source Verified,19.75,1,36,0.24421701529161804,7.96,0.43801183075997585,-7.274112693001804,-0.15888901835444252
Source Verified,23.49,0,60,0.5028775956594609,21.45,4.178011830759974,16.725887306998196,0.09977156201340032
Not Verified,16.51,0,60,0.4369982196244415,9.43,-2.8019881692400226,16.725887306998196,0.03389218597838095
Verified,12.34,0,36,0.2423918714133108,9.44,-6.971988169240024,-7.274112693001804,-0.16071416223274976
Verified,38.64,1,36,0.27188815190140264,16.01,19.328011830759976,-7.274112693001804,-0.13121788174465793
Not Verified,28.81,0,36,0.30814367642619983,7.97,9.498011830759975,-7.274112693001804,-0.09496235721986074
Verified,10.66,0,60,0.12543063274534846,23.88,-8.651988169240024,16.725887306998196,-0.2776754009007121
Source Verified,18.33,0,60,0.5921684255946496,19.42,-0.9819881692400259,16.725887306998196,0.18906239194858898
Source Verified,26.25,0,36,0.7673438009597913,10.41,6.938011830759976,-7.274112693001804,0.3642377673137307
Verified,27.52,0,60,0.7443068676917549,19.03,8.208011830759975,16.725887306998196,0.34120083404569435
Verified,18.4,0,36,0.6314730878186969,17.47,-0.9119881692400256,-7.274112693001804,0.22836705417263636
Not Verified,13.01,0,36,0.6483772637618791,10.91,-6.301988169240024,-7.274112693001804,0.24527123011581853
Source Verified,33.5,1,36,0.888592268153189,11.99,14.188011830759976,-7.274112693001804,0.48548623450712847
Not Verified,15.16,0,36,0.6162266580811333,10.91,-4.151988169240024,-7.274112693001804,0.21312062443507274
Source Verified,27.77,0,36,0.5062904217844296,9.93,8.458011830759975,-7.274112693001804,0.10318438813836905
Not Verified,28.13,0,36,0.3767924528301887,14.07,8.818011830759975,-7.274112693001804,-0.026313580815871873
Not Verified,25.15,0,36,0.22480829645644024,7.34,5.838011830759974,-7.274112693001804,-0.17829773718962033
Verified,7.81,0,36,0.42668838704868983,7.97,-11.501988169240025,-7.274112693001804,0.023582353402629264
Not Verified,20.7,0,36,0.8394042167251081,9.92,1.3880118307599751,-7.274112693001804,0.43629818307904755
Source Verified,4.32,0,60,0.4843103448275862,13.59,-14.991988169240024,16.725887306998196,0.08120431118152566
Source Verified,27.88,0,36,0.2855090984555563,11.98,8.568011830759975,-7.274112693001804,-0.11759693519050429
Verified,26.25,0,60,0.22027399679408807,21.45,6.938011830759976,16.725887306998196,-0.1828320368519725
Verified,20.93,0,60,0.2074588851695532,19.03,1.6180118307599756,16.725887306998196,-0.19564714847650738
Source Verified,17.05,0,36,0.1424228915367159,7.96,-2.2619881692400234,-7.274112693001804,-0.2606831421093447
Verified,25.37,0,36,0.2059547147618114,19.03,6.058011830759977,-7.274112693001804,-0.19715131888424917
Verified,11.43,0,60,0.33765690376569035,16.01,-7.881988169240024,16.725887306998196,-0.06544912988037022
Not Verified,8.59,1,60,0.18184387686931497,12.62,-10.721988169240024,16.725887306998196,-0.2212621567767456
Not Verified,9.31,0,36,0.07565812983919,5.31,-10.001988169240024,-7.274112693001804,-0.32744790380687055
Verified,1.08,0,60,0.06942148760330578,18.45,-18.231988169240026,16.725887306998196,-0.33368454604275477
Not Verified,10.08,0,36,0.1899445363393984,11.99,-9.231988169240024,-7.274112693001804,-0.21316149730666217
Verified,25.67,0,36,0.5881923056846061,15.04,6.3580118307599776,-7.274112693001804,0.18508627203854555
Source Verified,19.13,0,36,0.9704918032786886,12.62,-0.18198816924002514,-7.274112693001804,0.567385769632628
Verified,5.58,0,36,0.04929938506771053,6.08,-13.731988169240024,-7.274112693001804,-0.35380664857835004
Verified,14.79,0,36,0.11419906719929726,5.32,-4.521988169240025,-7.274112693001804,-0.2889069664467633
Source Verified,34.44,0,60,0.6945790328425517,20,15.128011830759974,16.725887306998196,0.29147299919649117
Not Verified,4.2,0,60,0.03941382091960204,9.92,-15.111988169240025,16.725887306998196,-0.3636922127264585
Source Verified,2.76,0,60,0.7811586257309941,17.47,-16.551988169240026,16.725887306998196,0.3780525920849336
Source Verified,1.71,0,36,0.022069742936260937,21.45,-17.601988169240023,-7.274112693001804,-0.3810362907097996
Not Verified,19.41,0,36,0.38359497429411926,13.58,0.09801183075997599,-7.274112693001804,-0.019511059351941307
Source Verified,16.57,0,60,0.1477606193781083,21.45,-2.741988169240024,16.725887306998196,-0.25534541426795226
Verified,20.87,0,36,0.6785914120173998,16.01,1.5580118307599768,-7.274112693001804,0.27548537837133924
Source Verified,7.79,0,60,0.07802771476207396,15.04,-11.521988169240025,16.725887306998196,-0.32507831888398664
Not Verified,15.71,1,36,0.7310324084517633,20,-3.6019881692400233,-7.274112693001804,0.32792637480570275
Source Verified,23.49,0,36,0.29451502061294765,14.07,4.178011830759974,-7.274112693001804,-0.10859101303311292
Source Verified,11.56,0,60,0.6515389559380133,10.9,-7.751988169240024,16.725887306998196,0.24843292229195268
Source Verified,22.29,0,60,0.6158495433207852,17.09,2.978011830759975,16.725887306998196,0.21274350967472466
Verified,8.36,0,60,0.026468285043069695,7.34,-10.951988169240025,16.725887306998196,-0.3766377486029909
Source Verified,17.35,0,36,0.6319837558454344,7.96,-1.9619881692400227,-7.274112693001804,0.22887772219937386
Not Verified,7.08,0,36,0.0706706340123598,6.07,-12.231988169240024,-7.274112693001804,-0.3324353996337008
Source Verified,12.73,0,36,0.3818472378983344,6.08,-6.581988169240024,-7.274112693001804,-0.021258795747726156
Verified,13.64,0,60,0.32231628058594625,10.9,-5.671988169240024,16.725887306998196,-0.08078975306011432
Source Verified,10.3,0,60,0.03510656660509428,10.42,-9.011988169240023,16.725887306998196,-0.3679994670409663
Source Verified,11.63,0,60,0.19658987728051372,13.58,-7.681988169240023,16.725887306998196,-0.20651615636554685
Source Verified,10.76,0,36,0.06741029641185647,16.02,-8.551988169240024,-7.274112693001804,-0.3356957372342041
Not Verified,12.13,0,36,0.10202113307980148,7.97,-7.181988169240023,-7.274112693001804,-0.3010849005662591
Not Verified,17.12,0,36,0.46586454142164446,11.99,-2.191988169240023,-7.274112693001804,0.0627585077755839
Source Verified,24.37,0,60,0.12770128402882747,17.09,5.058011830759977,16.725887306998196,-0.2754047496172331
Verified,0.21,0,36,0.004696574508781082,6.08,-19.101988169240023,-7.274112693001804,-0.3984094591372795
Source Verified,16.61,0,36,0.1252412513170147,9.44,-2.7019881692400247,-7.274112693001804,-0.2778647823290459
Not Verified,26.54,0,36,0.19927362281731215,5.32,7.228011830759975,-7.274112693001804,-0.20383241082874842
Source Verified,3.63,0,36,0.24721698113207546,9.93,-15.681988169240025,-7.274112693001804,-0.1558890525139851
Source Verified,33.98,0,60,0.7418989388842285,15.05,14.668011830759973,16.725887306998196,0.33879290523816796
Source Verified,6.73,0,36,0.1144662331333703,14.07,-12.581988169240024,-7.274112693001804,-0.2886398005126903
Not Verified,17.07,0,36,0.9219185382565664,10.42,-2.241988169240024,-7.274112693001804,0.5188125046105059
Verified,36.5,1,36,0.7276094156191019,12.62,17.188011830759976,-7.274112693001804,0.3245033819730413
Not Verified,11.87,0,36,0.20363483214242376,14.07,-7.441988169240025,-7.274112693001804,-0.1994712015036368
Not Verified,29.87,0,36,0.14744549930142606,14.07,10.558011830759977,-7.274112693001804,-0.25566053434463454
Not Verified,38.37,0,36,0.1481862321574163,6.08,19.058011830759973,-7.274112693001804,-0.25491980148864424
Source Verified,9.91,0,36,0.42216227727692196,9.44,-9.401988169240024,-7.274112693001804,0.01905624363086139
Not Verified,25.9,0,36,0.20256149252069633,19.42,6.588011830759974,-7.274112693001804,-0.20054454112536424
Verified,20.78,0,36,0.3886712992208886,20,1.468011830759977,-7.274112693001804,-0.014434734425171958
Source Verified,14.81,0,60,0.29040775690416415,14.07,-4.501988169240024,16.725887306998196,-0.11269827674189642
Not Verified,21.65,0,36,0.06961188485220147,9.93,2.3380118307599744,-7.274112693001804,-0.3334941487938591
Source Verified,33.64,0,36,0.15184967127857915,16.01,14.328011830759976,-7.274112693001804,-0.2512563623674814
Source Verified,16.56,0,60,0.5015617715617715,16.01,-2.7519881692400254,16.725887306998196,0.09845573791571094
Verified,35.41,0,36,0.7245947133045839,15.05,16.098011830759972,-7.274112693001804,0.32148867965852335
Verified,35.11,0,36,0.24516882075588842,13.58,15.798011830759975,-7.274112693001804,-0.15793721289017215
Source Verified,10.02,0,60,0.46847972972972973,10.42,-9.291988169240025,16.725887306998196,0.06537369608366916
Source Verified,11.84,0,60,0.16922923918448532,12.62,-7.471988169240024,16.725887306998196,-0.23387679446157525
Source Verified,28.78,0,36,0.6112359550561798,12.62,9.468011830759977,-7.274112693001804,0.2081299214101192
Not Verified,31.72,0,36,0.6769394514650633,6.08,12.408011830759975,-7.274112693001804,0.2738334178190027
Verified,37.51,1,36,0.5665786351284112,18.06,18.198011830759974,-7.274112693001804,0.16347260148235065
Not Verified,21.28,1,36,0.4251411491198937,10.42,1.968011830759977,-7.274112693001804,0.022035115473833133
Verified,39.27,0,60,0.33395654403697717,10.9,19.95801183075998,16.725887306998196,-0.0691494896090834
Not Verified,17.88,0,36,0.8472150887405124,7.96,-1.4319881692400251,-7.274112693001804,0.44410905509445187
Not Verified,9.35,0,36,0.5681115114459366,9.93,-9.961988169240025,-7.274112693001804,0.16500547779987607
Source Verified,4.12,0,36,0.13018469656992085,9.93,-15.191988169240023,-7.274112693001804,-0.27292133707613975
Source Verified,23.24,0,36,0.21045306166373712,15.05,3.9280118307599743,-7.274112693001804,-0.19265297198232345
Source Verified,15.45,0,36,0.5283753517486935,9.43,-3.861988169240025,-7.274112693001804,0.12526931810263298
Source Verified,8.28,0,36,1.661278289509938,10.9,-11.031988169240025,-7.274112693001804,1.2581722558638775
Source Verified,7.26,0,36,0.1276477410690668,10.42,-12.051988169240024,-7.274112693001804,-0.2754582925769938
Source Verified,11.27,0,36,0.2665105212677452,7.97,-8.041988169240025,-7.274112693001804,-0.13659551237831535
Not Verified,22.03,0,36,0.4474139955383351,5.31,2.718011830759977,-7.274112693001804,0.04430796189227454
Not Verified,21.83,0,36,0.4579427359490986,7.35,2.518011830759974,-7.274112693001804,0.054836702303038054
Not Verified,6.17,0,36,0.2389156626506024,5.31,-13.141988169240024,-7.274112693001804,-0.16419037099545816
Source Verified,5.52,0,36,0.2437220447284345,16.02,-13.791988169240025,-7.274112693001804,-0.15938398891762606
Not Verified,7.74,0,36,0.07093075654694236,6.72,-11.571988169240024,-7.274112693001804,-0.3321752770991182
Source Verified,2.5,0,60,0.6083333333333333,17.47,-16.811988169240024,16.725887306998196,0.2052272996872727
Not Verified,13.72,0,36,0.15656963021243114,9.43,-5.5919881692400235,-7.274112693001804,-0.24653640343362943
Not Verified,21.75,0,36,0.5999098489970701,15.04,2.438011830759976,-7.274112693001804,0.19680381535100955
Source Verified,17.98,0,36,0.18086613319356398,7.96,-1.3319881692400237,-7.274112693001804,-0.22223990045249659
Verified,46.08,0,60,0.3321721030865719,19.03,26.768011830759974,16.725887306998196,-0.07093393055948866
Not Verified,5.9,0,36,0.0599263431542461,5.32,-13.411988169240024,-7.274112693001804,-0.34317969049181446
Verified,25.52,0,60,0.23118251337424925,13.58,6.208011830759975,16.725887306998196,-0.17192352027181132
Source Verified,17.68,0,36,0.48732835160847726,10.9,-1.6319881692400244,-7.274112693001804,0.08422231796241669
Not Verified,9.3,0,36,0.4118787878787879,11.99,-10.011988169240023,-7.274112693001804,0.008772754232727331
Not Verified,24.1,0,36,0.15206946438215485,7.96,4.788011830759977,-7.274112693001804,-0.2510365692639057
Not Verified,4.85,0,36,0.05834837582321571,15.04,-14.461988169240025,-7.274112693001804,-0.34475765782284484
Not Verified,16.4,0,36,0.17674240619201306,7.34,-2.9119881692400256,-7.274112693001804,-0.2263636274540475
Not Verified,9.95,1,36,0.1568959731543624,9.43,-9.361988169240025,-7.274112693001804,-0.24621006049169816
Verified,40.71,0,36,0.33757899616914333,9.92,21.398011830759977,-7.274112693001804,-0.06552703747691724
Source Verified,27.69,0,36,0.660517835315035,7.34,8.378011830759977,-7.274112693001804,0.2574118016689745
Source Verified,32.23,0,60,0.6750568181818182,20,12.918011830759973,16.725887306998196,0.2719507845357576
Verified,34.91,0,60,0.7904903417533432,24.85,15.598011830759972,16.725887306998196,0.38738430810728264
Not Verified,37.52,0,60,0.6297310520589159,14.07,18.20801183075998,16.725887306998196,0.22662501841285532
Source Verified,19.73,0,60,0.06901535507814677,10.91,0.4180118307599763,16.725887306998196,-0.3340906785679138
Source Verified,7.32,0,36,0.6435840707964602,10.41,-11.991988169240024,-7.274112693001804,0.24047803715039962
Source Verified,7.02,0,60,0.2693192713326942,12.62,-12.291988169240025,16.725887306998196,-0.1337867623133664
Source Verified,5.09,0,60,0.08085736541605677,10.42,-14.221988169240024,16.725887306998196,-0.3222486682300038
Source Verified,9.32,0,36,0.16472037447647203,6.71,-9.991988169240024,-7.274112693001804,-0.23838565916958854
Verified,19.11,0,36,0.6404793367485473,7.97,-0.20198816924002472,-7.274112693001804,0.23737330310248672
